Country,Customer_Name,Delivery_Year ,Engine,Model_Series,Order_Month,Order_Year,Region,Delivery_Total,Order_Total,Unfilled_Orders
El Salvador,Avianca El Salvador,1978,PW,737-200,Jul,1978,Central America and Mexico,1,1,
El Salvador,Avianca El Salvador,1990,CF,737-300,Jul,1990,Central America and Mexico,1,1,
El Salvador,Avianca El Salvador,1991,GE,767-300ER,Aug,1991,Central America and Mexico,1,1,
El Salvador,Avianca El Salvador,1990,CF,737-300,Sep,1990,Central America and Mexico,1,1,
El Salvador,Avianca El Salvador,1994,GE,767-300ER,Nov,1994,Central America and Mexico,1,1,
Equatorial Guinea,Ceiba Intercontinental,2011,GE,777-200LR,Mar,2009,Africa,1,1,
Equatorial Guinea,Ceiba Intercontinental,2014,CF,737-800,Aug,2010,Africa,3,3,
Ethiopia,Ethiopian Airlines Group,1965,PW,707/720,Jan,1965,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,1987,PW,737-200,Jan,1987,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,1987,PW,767-200ER,Jan,1987,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,1988,PW,737-200,Jan,1987,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2011,CF,737-800,Jan,2010,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2012,CF,737-800,Jan,2010,Africa,4,4,
Ethiopia,Ethiopian Airlines Group,2013,CF,737-800,Jan,2010,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2014,CF,737-800,Jan,2010,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2015,CF,737-800,Jan,2010,Africa,3,3,
Ethiopia,Ethiopian Airlines Group,2016,RR,787-8,Apr,2015,Africa,3,3,
Ethiopia,Ethiopian Airlines Group,2017,RR,787-8,Apr,2015,Africa,3,3,
Ethiopia,Ethiopian Airlines Group,1990,PW,757-200PF,Jun,1989,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,1991,PW,757-200,Jun,1989,Africa,2,2,
Ethiopia,Ethiopian Airlines Group,1992,PW,757-200,Jun,1989,Africa,2,2,
Ethiopia,Ethiopian Airlines Group,2012,GE,787-8,Jun,2005,Africa,4,4,
Ethiopia,Ethiopian Airlines Group,2013,GE,787-8,Jun,2005,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2014,GE,787-8,Jun,2005,Africa,5,5,
Ethiopia,Ethiopian Airlines Group,,CF,737 MAX,Jul,2016,Africa,0,10,10
Ethiopia,Ethiopian Airlines Group,1962,PW,707/720,Jul,1960,Africa,2,2,
Ethiopia,Ethiopian Airlines Group,2010,GE,777-200LR,Jul,2009,Africa,2,2,
Ethiopia,Ethiopian Airlines Group,2011,GE,777-200LR,Jul,2009,Africa,3,3,
Ethiopia,Ethiopian Airlines Group,2013,GE,777-200LR,Jul,2012,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,,CF,737 MAX,Sep,2014,Africa,0,15,15
Ethiopia,Ethiopian Airlines Group,2014,GE,777F,Sep,2011,Africa,2,2,
Ethiopia,Ethiopian Airlines Group,2015,GE,777F,Sep,2011,Africa,2,2,
Ethiopia,Ethiopian Airlines Group,2018,CF,737 MAX,Sep,2014,Africa,5,5,
Ethiopia,Ethiopian Airlines Group,2018,GE,777F,Oct,2017,Africa,2,2,
Ethiopia,Ethiopian Airlines Group,1968,PW,707/720,Nov,1966,Africa,2,2,
Ethiopia,Ethiopian Airlines Group,2003,CF,737-700,Nov,2002,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2003,PW,767-300ER,Nov,2002,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2004,CF,737-700,Nov,2002,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2004,PW,767-300ER,Nov,2002,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2005,CF,737-700,Nov,2002,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2005,PW,767-300ER,Nov,2002,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2018,GE,777F,Nov,2017,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,2019,GE,777F,Nov,2017,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,1979,PW,727,Dec,1978,Africa,2,2,
Ethiopia,Ethiopian Airlines Group,1981,PW,727,Dec,1981,Africa,1,1,
Ethiopia,Ethiopian Airlines Group,1984,PW,767-200ER,Dec,1982,Africa,2,2,
Fiji,Fiji Airways,2018,CF,737 MAX,Mar,2017,Oceania,2,2,
Fiji,Fiji Airways,2021,CF,737 MAX,Mar,2017,Oceania,3,3,
Fiji,Fiji Airways,,GE,787-9,Apr,2006,Oceania,0,5,
Fiji,Fiji Airways,1981,PW,737-200,Sep,1980,Oceania,1,1,
Fiji,Fiji Airways,1998,CF,737-700,Sep,1996,Oceania,1,1,
Fiji,Fiji Airways,1999,CF,737-800,Sep,1996,Oceania,2,2,
Fiji,Fiji Airways,,GE,767-300ER,Oct,1990,Oceania,0,1,
Fiji,Fiji Airways,,GE,787-9,Dec,2007,Oceania,0,3,
Finland,Finnair,1975,GE,DC-10,Jan,1971,Europe,2,2,
Finland,Finnair,1981,GE,DC-10,Jan,1981,Europe,1,1,
Finland,Finnair,1978,PW,DC-9,Feb,1977,Europe,3,3,
Finland,Finnair,1985,PW,MD-80,Feb,1984,Europe,2,2,
Finland,Finnair,1990,PW,MD-11,Mar,1987,Europe,1,1,
Finland,Finnair,1991,GE,MD-11,Mar,1987,Europe,1,1,
Finland,Finnair,1990,PW,MD-80,Apr,1988,Europe,3,3,
Finland,Finnair,1969,GE,DC-8,Jul,1966,Europe,2,2,
Finland,Finnair,1991,PW,MD-80,Aug,1989,Europe,2,2,
Finland,Finnair,1992,PW,MD-80,Aug,1989,Europe,1,1,
Finland,Finnair,1970,GE,DC-8,Oct,1969,Europe,1,1,
Finland,Finnair,1983,PW,MD-80,Nov,1982,Europe,3,3,
Finland,Finnair,,NS,MD-80,Dec,1984,Europe,0,3,
Finland,Finnair,1976,PW,DC-9,Dec,1974,Europe,6,6,
Finland,Finnair,1981,PW,DC-9,Dec,1978,Europe,3,3,
Finland,Finnair,1987,PW,MD-80,Dec,1984,Europe,1,1,
Finland,Finnair,1988,PW,MD-80,Dec,1984,Europe,2,2,
Finland,Finnair,1989,PW,MD-80,Dec,1984,Europe,2,2,
Finland,Finnair,1993,GE,MD-11,Dec,1988,Europe,1,1,
Finland,Finnair,1994,GE,MD-11,Dec,1988,Europe,1,1,
France,Aero Tours,,NS,737-200,Feb,1980,Europe,0,2,
France,Aeromaritime,1990,PW,767-200ER,Jan,1989,Europe,2,2,
France,Aeromaritime,1991,PW,767-300ER,Jan,1989,Europe,1,1,
France,Aeromaritime,1989,CF,737-300,Mar,1989,Europe,2,2,
France,Air Charter,1981,PW,727,Mar,1981,Europe,2,2,
France,Air France,,GE,767-300ER,Jan,1994,Europe,0,3,
France,Air France,1972,PW,727,Jan,1971,Europe,3,3,
France,Air France,1973,PW,747-100,Jan,1971,Europe,3,3,
France,Air France,1981,PW,727,Jan,1981,Europe,1,1,
France,Air France,1969,PW,727,Feb,1969,Europe,3,3,
France,Air France,1977,GE,747-200,Feb,1977,Europe,1,1,
France,Air France,1980,GE,747-200,Feb,1980,Europe,1,1,
France,Air France,1981,PW,727,Feb,1981,Europe,2,2,
France,Air France,1986,GE,747-200,Feb,1986,Europe,1,1,
France,Air France,1986,PW,737-200,Feb,1986,Europe,2,2,
France,Air France,1993,GE,767-300ER,Feb,1992,Europe,2,2,
France,Air France,1994,GE,767-300ER,Feb,1992,Europe,1,1,
France,Air France,2002,GE,777-200ER,Feb,2001,Europe,1,1,
France,Air France,2006,GE,777-300ER,Feb,2005,Europe,2,2,
France,Air France,2007,GE,777-300ER,Feb,2005,Europe,2,2,
France,Air France,2011,GE,777-300ER,Feb,2008,Europe,1,1,
France,Air France,2012,GE,777-300ER,Feb,2008,Europe,1,1,
France,Air France,2015,GE,777-300ER,Feb,2008,Europe,1,1,
France,Air France,2016,GE,777-300ER,Feb,2008,Europe,1,1,
France,Air France,1960,PW,707/720,Mar,1957,Europe,7,7,
France,Air France,1979,GE,747-200,Mar,1979,Europe,1,1,
France,Air France,1980,PW,727,Mar,1980,Europe,1,1,
France,Air France,1981,GE,747-200,Mar,1981,Europe,1,1,
France,Air France,1981,PW,727,Mar,1981,Europe,1,1,
France,Air France,1982,GE,747-200,Mar,1982,Europe,1,1,
France,Air France,1988,GE,747-200,Mar,1988,Europe,2,2,
France,Air France,1965,PW,707/720,Apr,1964,Europe,1,1,
France,Air France,1967,PW,707/720,Apr,1966,Europe,4,4,
France,Air France,1979,GE,747-200,Apr,1979,Europe,1,1,
France,Air France,1980,PW,727,Apr,1980,Europe,2,2,
France,Air France,1987,PW,737-200,Apr,1987,Europe,1,1,
France,Air France,2002,GE,747-400ERF,Apr,2001,Europe,1,1,
France,Air France,2005,GE,747-400ERF,Apr,2001,Europe,1,1,
France,Air France,,CF,737-500,May,1995,Europe,0,5,
France,Air France,,GE,767-300ER,May,1995,Europe,0,4,
France,Air France,1968,PW,707/720,May,1967,Europe,2,2,
France,Air France,1969,PW,727,May,1967,Europe,5,5,
France,Air France,1971,PW,727,May,1970,Europe,1,1,
France,Air France,1972,PW,747-100,May,1970,Europe,3,3,
France,Air France,1987,PW,737-200,May,1986,Europe,1,1,
France,Air France,2001,GE,777-200ER,May,2000,Europe,1,1,
France,Air France,2002,GE,777-200ER,May,2000,Europe,1,1,
France,Air France,2009,GE,777-300ER,May,2007,Europe,3,3,
France,Air France,2009,GE,777F,May,2005,Europe,3,3,
France,Air France,2010,GE,777-300ER,May,2007,Europe,1,1,
France,Air France,2010,GE,777F,May,2005,Europe,1,1,
France,Air France,2011,GE,777-300ER,May,2007,Europe,2,2,
France,Air France,2011,GE,777F,May,2005,Europe,1,1,
France,Air France,2012,GE,777-300ER,May,2007,Europe,1,1,
France,Air France,2015,GE,777-300ER,May,2007,Europe,1,1,
France,Air France,2016,GE,777-300ER,May,2007,Europe,1,1,
France,Air France,,CF,737-500,Jun,1988,Europe,0,2,
France,Air France,,NS,737-500,Jun,1988,Europe,0,1,
France,Air France,1968,PW,727,Jun,1966,Europe,4,4,
France,Air France,1970,PW,727,Jun,1969,Europe,3,3,
France,Air France,1971,PW,747-100,Jun,1969,Europe,1,1,
France,Air France,1990,GE,747-200,Jun,1989,Europe,2,2,
France,Air France,1991,CF,737-500,Jun,1988,Europe,2,2,
France,Air France,1991,CF,737-500,Jun,1989,Europe,2,2,
France,Air France,1991,GE,747-200,Jun,1989,Europe,1,1,
France,Air France,1992,CF,737-500,Jun,1989,Europe,4,4,
France,Air France,1993,CF,737-500,Jun,1989,Europe,4,4,
France,Air France,1994,CF,737-500,Jun,1989,Europe,2,2,
France,Air France,2000,GE,777-200ER,Jun,1999,Europe,2,2,
France,Air France,2011,GE,777-300ER,Jun,2008,Europe,2,2,
France,Air France,2012,GE,777-300ER,Jun,2008,Europe,1,1,
France,Air France,1975,PW,747-100,Jul,1974,Europe,1,1,
France,Air France,1980,GE,747-200,Jul,1980,Europe,1,1,
France,Air France,1980,PW,727,Jul,1980,Europe,1,1,
France,Air France,2006,GE,777-300ER,Jul,2005,Europe,2,2,
France,Air France,2007,GE,777-300ER,Jul,2005,Europe,1,1,
France,Air France,2008,GE,777-300ER,Jul,2005,Europe,1,1,
France,Air France,2009,GE,777-300ER,Jul,2005,Europe,1,1,
France,Air France,1977,GE,747-200,Aug,1976,Europe,1,1,
France,Air France,1978,GE,747-200,Aug,1978,Europe,2,2,
France,Air France,2002,GE,777-200ER,Aug,2000,Europe,1,1,
France,Air France,,GE,747-400,Sep,1989,Europe,0,4,
France,Air France,1968,PW,707/720,Sep,1967,Europe,2,2,
France,Air France,1970,PW,747-100,Sep,1966,Europe,4,4,
France,Air France,1976,GE,747-200,Sep,1975,Europe,1,1,
France,Air France,1976,PW,747-100,Sep,1975,Europe,1,1,
France,Air France,1979,GE,747-200,Sep,1979,Europe,1,1,
France,Air France,1980,PW,727,Sep,1980,Europe,1,1,
France,Air France,1981,GE,747-200,Sep,1981,Europe,1,1,
France,Air France,1986,GE,747-200,Sep,1986,Europe,1,1,
France,Air France,1962,PW,707/720,Oct,1961,Europe,1,1,
France,Air France,1963,PW,707/720,Oct,1961,Europe,3,3,
France,Air France,1964,PW,707/720,Oct,1962,Europe,2,2,
France,Air France,1969,PW,727,Oct,1967,Europe,1,1,
France,Air France,1974,PW,747-200,Oct,1973,Europe,1,1,
France,Air France,1980,GE,747-200,Oct,1980,Europe,1,1,
France,Air France,1982,GE,747-200,Oct,1982,Europe,1,1,
France,Air France,1962,PW,707/720,Nov,1960,Europe,4,4,
France,Air France,1966,PW,707/720,Nov,1964,Europe,1,1,
France,Air France,1985,PW,737-200,Nov,1984,Europe,1,1,
France,Air France,1998,GE,777-200ER,Nov,1996,Europe,3,3,
France,Air France,1999,GE,777-200ER,Nov,1996,Europe,5,5,
France,Air France,2000,GE,777-200ER,Nov,1996,Europe,2,2,
France,Air France,2004,GE,777-300ER,Nov,2000,Europe,4,4,
France,Air France,2005,GE,777-300ER,Nov,2000,Europe,1,1,
France,Air France,2006,GE,777-300ER,Nov,2000,Europe,2,2,
France,Air France,2007,GE,777-300ER,Nov,2000,Europe,3,3,
France,Air France,2008,GE,777-300ER,Nov,2006,Europe,1,1,
France,Air France,,GE,747-400,Dec,1987,Europe,0,4,
France,Air France,1959,PW,707/720,Dec,1955,Europe,3,3,
France,Air France,1960,PW,707/720,Dec,1955,Europe,7,7,
France,Air France,1968,PW,707/720,Dec,1968,Europe,1,1,
France,Air France,1973,PW,747-100,Dec,1972,Europe,1,1,
France,Air France,1974,PW,747-100,Dec,1972,Europe,2,2,
France,Air France,1982,PW,737-200,Dec,1981,Europe,1,1,
France,Air France,1983,PW,737-200,Dec,1981,Europe,11,11,
France,Air France,1991,GE,747-400,Dec,1987,Europe,3,3,
France,Air France,1991,GE,747-400M,Dec,1987,Europe,2,2,
France,Air France,1992,GE,747-400,Dec,1987,Europe,3,3,
France,Air France,1992,GE,747-400M,Dec,1987,Europe,2,2,
France,Air France,1993,GE,747-400,Dec,1987,Europe,1,1,
France,Air France,1993,GE,747-400M,Dec,1987,Europe,1,1,
France,Air France,2001,GE,777-200ER,Dec,1999,Europe,2,2,
France,Air Outre Mer,,NS,MD-11,Aug,1989,Europe,0,4,
France,Air-Lib,1991,PW,MD-80,Jun,1990,Europe,2,2,
France,AOM French Airlines,,NS,MD-11,May,1989,Europe,0,1,
France,AOM French Airlines,1996,PW,MD-80,Jun,1995,Europe,2,2,
France,AOM French Airlines,,NS,MD-11,Jul,1992,Europe,0,1,
France,AOM French Airlines,,NS,MD-11,Sep,1988,Europe,0,2,
France,AOM French Airlines,1994,PW,MD-80,Sep,1994,Europe,4,4,
France,AOM French Airlines,1988,PW,MD-80,Oct,1986,Europe,1,1,
France,AOM French Airlines,1989,PW,MD-80,Oct,1986,Europe,1,1,
France,AOM French Airlines,1990,PW,MD-80,Dec,1988,Europe,1,1,
France,CMA CGM,,GE,777F,May,2021,Europe,0,2,2
France,Continent Air Paris,1988,PW,MD-80,Dec,1986,Europe,3,3,
France,Continent Air Paris,1989,PW,MD-80,Dec,1986,Europe,1,1,
France,Euralair,1990,CF,737-500,May,1987,Europe,1,1,
France,Euralair,1991,CF,737-500,May,1987,Europe,1,1,
France,Euralair,1992,CF,737-500,May,1987,Europe,1,1,
France,Euralair,,GE,777-200,Jun,1991,Europe,0,2,
France,Republic of France,1991,CF,707/720,Feb,1987,Europe,3,3,
France,Republic of France,1992,CF,707/720,Aug,1987,Europe,1,1,
France,Transavia Company SAS,2016,CF,737-800,Sep,2014,Europe,4,4,
France,Transavia Company SAS,2017,CF,737-800,Sep,2014,Europe,8,8,
France,Transavia Company SAS,2018,CF,737-800,Sep,2014,Europe,5,5,
France,Union Aeromaritime Transport,1960,PW,DC-8,Nov,1956,Europe,1,1,
France,Union Aeromaritime Transport,1960,PW,DC-8,Dec,1956,Europe,1,1,
France,UTA,1965,PW,DC-8,Jan,1965,Europe,2,2,
France,UTA,1968,PW,DC-8,Feb,1966,Europe,2,2,
France,UTA,1977,GE,DC-10,Feb,1976,Europe,1,1,
France,UTA,1986,GE,747-300,Feb,1986,Europe,1,1,
France,UTA,1992,CF,737-300,Mar,1992,Europe,1,1,
France,UTA,1978,GE,747-200,Apr,1978,Europe,1,1,
France,UTA,1992,CF,737-300,Apr,1992,Europe,1,1,
France,UTA,,NS,DC-10,Jun,1974,Europe,0,1,
France,UTA,1973,GE,DC-10,Jun,1969,Europe,3,3,
France,UTA,1974,GE,DC-10,Jun,1969,Europe,1,1,
France,UTA,1981,GE,747-200,Jun,1980,Europe,2,2,
France,UTA,1969,PW,DC-8,Jul,1967,Europe,1,1,
France,UTA,1975,GE,DC-10,Jul,1973,Europe,1,1,
France,UTA,1989,GE,747-400,Jul,1986,Europe,1,1,
France,UTA,1991,GE,747-400M,Jul,1986,Europe,1,1,
France,UTA,1968,PW,DC-8,Aug,1966,Europe,1,1,
France,UTA,1983,GE,747-300,Aug,1981,Europe,1,1,
France,UTA,1986,GE,747-300,Aug,1981,Europe,1,1,
France,UTA,1991,CF,737-400,Aug,1991,Europe,1,1,
France,UTA,,NS,DC-10,Sep,1974,Europe,0,1,
France,UTA,1979,GE,747-200,Sep,1978,Europe,1,1,
France,UTA,1990,CF,737-400,Sep,1990,Europe,1,1,
France,UTA,1960,PW,DC-8,Nov,1956,Europe,1,1,
France,UTA,1961,PW,DC-8,Dec,1956,Europe,2,2,
French Polynesia,Air Tahiti Nui,2019,GE,787-9,Apr,2015,Oceania,2,2,
Gabon,Air Gabon,1978,GE,747-200,Apr,1977,Africa,1,1,
Gabon,Air Gabon,1978,PW,737-200,Apr,1977,Africa,1,1,
Germany,Aero Lloyd,,NS,MD-80,Feb,1989,Europe,0,2,
Germany,Aero Lloyd,1987,PW,MD-80,Aug,1986,Europe,1,1,
Germany,Aero Lloyd,1987,PW,MD-80,Oct,1985,Europe,1,1,
Germany,Aero Lloyd,1989,PW,MD-80,Nov,1987,Europe,1,1,
Germany,Aero Lloyd,1986,PW,MD-80,Dec,1984,Europe,1,1,
Germany,Aero Lloyd,1988,PW,MD-80,Dec,1986,Europe,2,2,
Germany,Aero Lloyd,1989,PW,MD-80,Dec,1987,Europe,1,1,
Germany,Aero Lloyd,1989,PW,MD-80,Dec,1988,Europe,2,2,
Germany,Aero Lloyd,1990,PW,MD-80,Dec,1988,Europe,5,5,
Germany,Aero Lloyd,1991,PW,MD-80,Dec,1988,Europe,1,1,
Germany,Air Berlin,2000,CF,737-800,Jan,1999,Europe,4,4,
Germany,Air Berlin,2002,CF,737-800,Feb,2001,Europe,2,2,
Germany,Air Berlin,1999,CF,737-800,Mar,1998,Europe,2,2,
Germany,Air Berlin,1995,CF,737-400,Apr,1993,Europe,1,1,
Germany,Air Berlin,1999,CF,737-800,May,1998,Europe,1,1,
Germany,Air Berlin,2000,CF,737-800,May,1998,Europe,1,1,
Germany,Air Berlin,1993,CF,737-400,Jun,1992,Europe,1,1,
Germany,Air Berlin,1994,CF,737-400,Jun,1992,Europe,1,1,
Germany,Air Berlin,2001,CF,737-800,Jun,2000,Europe,2,2,
Germany,Air Berlin,2003,CF,737-800,Jun,2001,Europe,2,2,
Germany,Air Berlin,,GE,787-8,Jul,2007,Europe,0,15,
Germany,Air Berlin,,NS,787-8,Jul,2007,Europe,0,10,
Germany,Air Berlin,,CF,737-800,Sep,2006,Europe,0,3,
Germany,Air Berlin,1997,CF,737-400,Sep,1996,Europe,1,1,
Germany,Air Berlin,2010,CF,737-700,Sep,2006,Europe,1,1,
Germany,Air Berlin,2011,CF,737-700,Sep,2006,Europe,1,1,
Germany,Air Berlin,2011,CF,737-800,Sep,2006,Europe,8,8,
Germany,Air Berlin,2012,CF,737-800,Sep,2006,Europe,1,1,
Germany,Air Berlin,2015,CF,737-800,Sep,2006,Europe,1,1,
Germany,Air Berlin,,CF,737-800,Dec,2005,Europe,0,1,
Germany,Air Berlin,,CF,737-800,Dec,2006,Europe,0,19,
Germany,Air Berlin,,CF,737-800,Dec,2007,Europe,0,5,
Germany,Air Berlin,1996,CF,737-400,Dec,1994,Europe,1,1,
Germany,Air Berlin,1996,CF,737-400,Dec,1995,Europe,2,2,
Germany,Air Berlin,1998,CF,737-800,Dec,1994,Europe,5,5,
Germany,Air Berlin,1999,CF,737-800,Dec,1994,Europe,1,1,
Germany,Air Berlin,2001,CF,737-800,Dec,1999,Europe,4,4,
Germany,Air Berlin,2002,CF,737-800,Dec,1999,Europe,2,2,
Germany,Air Berlin,2007,CF,737-700,Dec,2005,Europe,1,1,
Germany,Air Berlin,2008,CF,737-700,Dec,2005,Europe,2,2,
Germany,Air Berlin,2008,CF,737-800,Dec,2006,Europe,2,2,
Germany,Air Berlin,2009,CF,737-700,Dec,2005,Europe,2,2,
Germany,Air Berlin,2009,CF,737-800,Dec,2006,Europe,5,5,
Germany,Air Berlin,2010,CF,737-800,Dec,2006,Europe,8,8,
Germany,Air Berlin,2011,CF,737-800,Dec,2005,Europe,2,2,
Germany,Air Berlin,2011,CF,737-800,Dec,2006,Europe,4,4,
Germany,Air Berlin,2012,CF,737-800,Dec,2006,Europe,9,9,
Germany,Air Berlin,2013,CF,737-800,Dec,2005,Europe,2,2,
Germany,Air Berlin,2013,CF,737-800,Dec,2006,Europe,8,8,
Germany,Air Berlin,2013,CF,737-800,Dec,2007,Europe,2,2,
Germany,Air Berlin,2014,CF,737-800,Dec,2006,Europe,4,4,
Germany,Air Berlin,2014,CF,737-800,Dec,2007,Europe,1,1,
Germany,Air Berlin,2015,CF,737-800,Dec,2006,Europe,1,1,
Germany,Bavaria,1982,PW,737-200,Jan,1980,Europe,2,2,
Germany,Bavaria,1998,CF,737-700,Jan,1995,Europe,2,2,
Germany,Bavaria,1992,CF,737-300,Feb,1990,Europe,2,2,
Germany,Bavaria,1985,PW,737-200,Mar,1985,Europe,2,2,
Germany,Bavaria,1999,CF,737-700,Mar,1995,Europe,2,2,
Germany,Bavaria,1999,RR,717-200,May,1998,Europe,4,4,
Germany,Bavaria,2000,RR,717-200,May,1998,Europe,1,1,
Germany,Bavaria,2001,CF,737-700,May,1998,Europe,2,2,
Germany,Bavaria,1987,CF,737-300,Jun,1986,Europe,2,2,
Germany,Bavaria,1991,CF,737-300,Jun,1988,Europe,2,2,
Germany,Bavaria,1992,CF,737-300,Jun,1988,Europe,2,2,
Germany,Bavaria,1988,CF,737-300,Jul,1987,Europe,2,2,
Germany,Bavaria,1989,CF,737-300,Jul,1987,Europe,2,2,
Germany,Bavaria,1990,CF,737-300,Jul,1987,Europe,2,2,
Germany,Bavaria,2005,CF,737-700,Jul,2004,Europe,2,2,
Germany,Bavaria,1980,PW,737-200,Sep,1979,Europe,2,2,
Germany,Bavaria,2006,CF,737-800,Nov,2004,Europe,2,2,
Germany,Bavaria,2007,CF,737-700,Nov,2004,Europe,2,2,
Germany,Condor Flugdienst,1994,PW,757-200,Mar,1994,Europe,1,1,
Germany,Condor Flugdienst,1971,PW,747-200,Apr,1970,Europe,1,1,
Germany,Condor Flugdienst,1973,PW,727,Apr,1972,Europe,3,3,
Germany,Condor Flugdienst,1974,PW,727,Apr,1973,Europe,3,3,
Germany,Condor Flugdienst,1987,CF,737-300,Apr,1986,Europe,3,3,
Germany,Condor Flugdienst,1988,CF,737-300,Apr,1986,Europe,2,2,
Germany,Condor Flugdienst,1999,RR,757-300,May,1998,Europe,1,1,
Germany,Condor Flugdienst,,PW,767-300ER,Jun,1991,Europe,0,2,
Germany,Condor Flugdienst,1972,PW,747-200,Jun,1971,Europe,1,1,
Germany,Condor Flugdienst,1979,GE,DC-10,Jun,1978,Europe,2,2,
Germany,Condor Flugdienst,1981,GE,DC-10,Jun,1979,Europe,1,1,
Germany,Condor Flugdienst,1992,PW,767-300ER,Jun,1991,Europe,2,2,
Germany,Condor Flugdienst,1993,PW,767-300ER,Jun,1991,Europe,3,3,
Germany,Condor Flugdienst,1994,PW,767-300ER,Jun,1991,Europe,2,2,
Germany,Condor Flugdienst,1995,PW,767-300ER,Jun,1991,Europe,1,1,
Germany,Condor Flugdienst,1990,PW,757-200,Sep,1988,Europe,5,5,
Germany,Condor Flugdienst,1991,PW,757-200,Sep,1989,Europe,1,1,
Germany,Condor Flugdienst,1992,PW,757-200,Sep,1989,Europe,7,7,
Germany,Condor Flugdienst,1993,PW,757-200,Sep,1989,Europe,3,3,
Germany,Condor Flugdienst,1975,PW,727,Oct,1974,Europe,2,2,
Germany,Condor Flugdienst,1991,PW,767-300ER,Nov,1988,Europe,3,3,
Germany,Condor Flugdienst,1981,PW,737-200,Dec,1978,Europe,1,1,
Germany,Condor Flugdienst,1981,PW,737-200,Dec,1980,Europe,2,2,
Germany,Condor Flugdienst,1982,PW,737-200,Dec,1978,Europe,1,1,
Germany,Condor Flugdienst,1999,RR,757-300,Dec,1996,Europe,6,6,
Germany,Condor Flugdienst,2000,RR,757-300,Dec,1996,Europe,6,6,
Germany,dba,1997,CF,737-300,Mar,1997,Europe,6,6,
Germany,dba,1998,CF,737-300,Mar,1997,Europe,1,1,
Germany,dba,1998,CF,737-300,Dec,1997,Europe,4,4,
Germany,dba,1999,CF,737-300,Dec,1997,Europe,2,2,
Germany,Deucalion Capital VII Limited,2009,GE,777F,Sep,2005,Europe,4,4,
Germany,Deucalion Capital VII Limited,2010,GE,777F,Dec,2005,Europe,4,4,
Germany,German Air Force,1968,PW,707/720,Nov,1967,Europe,4,4,
Germany,Germania,1998,CF,737-700,Mar,1995,Europe,12,12,
Germany,Germania,1991,CF,737-300,May,1991,Europe,1,1,
Germany,Germania,1988,CF,737-300,Nov,1987,Europe,3,3,
Germany,Germania,1987,CF,737-300,Dec,1986,Europe,2,2,
Germany,Germania,1988,CF,737-300,Dec,1986,Europe,1,1,
Germany,Germanwings GmbH,1989,PW,MD-80,Sep,1988,Europe,4,4,
Germany,Germanwings GmbH,,NS,MD-80,Oct,1989,Europe,0,4,
Germany,Germanwings GmbH,1989,PW,MD-80,Dec,1988,Europe,1,1,
Germany,LTU,1986,RR,757-200,Jan,1986,Europe,1,1,
Germany,LTU,1987,RR,757-200,Jan,1987,Europe,2,2,
Germany,LTU,1988,RR,757-200,Jan,1987,Europe,1,1,
Germany,LTU,1989,PW,767-300ER,Jan,1988,Europe,3,3,
Germany,LTU,1996,PW,767-300ER,Apr,1995,Europe,1,1,
Germany,LTU,1996,RR,757-200,Apr,1995,Europe,1,1,
Germany,LTU,1989,RR,757-200,Jul,1988,Europe,2,2,
Germany,LTU,1984,RR,757-200,Aug,1983,Europe,1,1,
Germany,LTU,1985,RR,757-200,Aug,1983,Europe,1,1,
Germany,LTU,1988,RR,757-200,Aug,1987,Europe,1,1,
Germany,LTU,1993,PW,MD-11,Sep,1989,Europe,1,1,
Germany,LTU,1998,PW,767-300ER,Sep,1998,Europe,1,1,
Germany,LTU,1998,RR,757-200,Oct,1998,Europe,1,1,
Germany,LTU,1998,RR,757-200,Nov,1998,Europe,1,1,
Germany,LTU,1991,PW,MD-11,Dec,1988,Europe,1,1,
Germany,LTU,1992,PW,MD-11,Dec,1988,Europe,2,2,
Germany,Lufthansa,1968,PW,727,Jan,1968,Europe,1,1,
Germany,Lufthansa,1969,PW,707/720,Jan,1968,Europe,2,2,
Germany,Lufthansa,1992,CF,737-300,Jan,1992,Europe,1,1,
Germany,Lufthansa,1995,CF,737-300,Jan,1995,Europe,1,1,
Germany,Lufthansa,1961,PW,707/720,Feb,1960,Europe,4,4,
Germany,Lufthansa,1961,RR,707/720,Feb,1960,Europe,1,1,
Germany,Lufthansa,1964,PW,727,Feb,1961,Europe,7,7,
